Regions Code,Regions,Household composition Code,Household composition,Ethnic group Code,Ethnic group,Industry Code,Industry,Observation
E12000004,East Midlands,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",6,"K, L, M, N Financial, real estate, professional and administrative activities",599
E12000004,East Midlands,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",7,"O, P, Q Public administration, education and health",2547
E12000004,East Midlands,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",8,"R, S, T, U Other",169
E12000004,East Midlands,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",1,"A, B, D, E Agriculture, energy and water",52
E12000004,East Midlands,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",2,C Manufacturing,180
E12000004,East Midlands,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",3,F Construction,114
E12000004,East Midlands,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",4,"G, I Distribution, hotels and restaurants",704
E12000004,East Midlands,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",5,"H, J Transport and communication",274
E12000004,East Midlands,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",6,"K, L, M, N Financial, real estate, professional and administrative activities",742
E12000004,East Midlands,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",7,"O, P, Q Public administration, education and health",3865
E12000004,East Midlands,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",8,"R, S, T, U Other",142
E12000004,East Midlands,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,1,"A, B, D, E Agriculture, energy and water",45
E12000004,East Midlands,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,2,C Manufacturing,129
E12000004,East Midlands,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,3,F Construction,81
E12000004,East Midlands,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,4,"G, I Distribution, hotels and restaurants",570
E12000004,East Midlands,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,5,"H, J Transport and communication",157
E12000004,East Midlands,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,6,"K, L, M, N Financial, real estate, professional and administrative activities",399
E12000004,East Midlands,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,7,"O, P, Q Public administration, education and health",1612
E12000004,East Midlands,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,8,"R, S, T, U Other",136
E12000004,East Midlands,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",1,"A, B, D, E Agriculture, energy and water",1621
E12000004,East Midlands,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",2,C Manufacturing,5657
E12000004,East Midlands,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",3,F Construction,4267
E12000004,East Midlands,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",4,"G, I Distribution, hotels and restaurants",21070
E12000004,East Midlands,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",5,"H, J Transport and communication",4636
E12000004,East Midlands,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",6,"K, L, M, N Financial, real estate, professional and administrative activities",11653
E12000004,East Midlands,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",7,"O, P, Q Public administration, education and health",43459
E12000004,East Midlands,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",8,"R, S, T, U Other",4911
E12000004,East Midlands,4,Single family household: Lone parent household,5,White: Irish,1,"A, B, D, E Agriculture, energy and water",13
E12000004,East Midlands,4,Single family household: Lone parent household,5,White: Irish,2,C Manufacturing,36
E12000004,East Midlands,4,Single family household: Lone parent household,5,White: Irish,3,F Construction,65
E12000004,East Midlands,4,Single family household: Lone parent household,5,White: Irish,4,"G, I Distribution, hotels and restaurants",124
E12000004,East Midlands,4,Single family household: Lone parent household,5,White: Irish,5,"H, J Transport and communication",40
E12000004,East Midlands,4,Single family household: Lone parent household,5,White: Irish,6,"K, L, M, N Financial, real estate, professional and administrative activities",97
E12000004,East Midlands,4,Single family household: Lone parent household,5,White: Irish,7,"O, P, Q Public administration, education and health",326
E12000004,East Midlands,4,Single family household: Lone parent household,5,White: Irish,8,"R, S, T, U Other",15
E12000004,East Midlands,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",1,"A, B, D, E Agriculture, energy and water",109
E12000004,East Midlands,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",2,C Manufacturing,1135
E12000004,East Midlands,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",3,F Construction,171
E12000004,East Midlands,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",4,"G, I Distribution, hotels and restaurants",2103
E12000004,East Midlands,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",5,"H, J Transport and communication",637
E12000004,East Midlands,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",6,"K, L, M, N Financial, real estate, professional and administrative activities",1215
E12000004,East Midlands,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",7,"O, P, Q Public administration, education and health",1892
E12000004,East Midlands,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",8,"R, S, T, U Other",287
E12000004,East Midlands,4,Single family household: Lone parent household,7,Other ethnic group,1,"A, B, D, E Agriculture, energy and water",9
E12000004,East Midlands,4,Single family household: Lone parent household,7,Other ethnic group,2,C Manufacturing,77
E12000004,East Midlands,4,Single family household: Lone parent household,7,Other ethnic group,3,F Construction,24
E12000004,East Midlands,4,Single family household: Lone parent household,7,Other ethnic group,4,"G, I Distribution, hotels and restaurants",240
E12000004,East Midlands,4,Single family household: Lone parent household,7,Other ethnic group,5,"H, J Transport and communication",70
E12000004,East Midlands,4,Single family household: Lone parent household,7,Other ethnic group,6,"K, L, M, N Financial, real estate, professional and administrative activities",145
E12000004,East Midlands,4,Single family household: Lone parent household,7,Other ethnic group,7,"O, P, Q Public administration, education and health",355
E12000004,East Midlands,4,Single family household: Lone parent household,7,Other ethnic group,8,"R, S, T, U Other",43
E12000004,East Midlands,5,Other household types,1,"Asian, Asian British or Asian Welsh",1,"A, B, D, E Agriculture, energy and water",217
E12000004,East Midlands,5,Other household types,1,"Asian, Asian British or Asian Welsh",2,C Manufacturing,3007
E12000004,East Midlands,5,Other household types,1,"Asian, Asian British or Asian Welsh",3,F Construction,559
E12000004,East Midlands,5,Other household types,1,"Asian, Asian British or Asian Welsh",4,"G, I Distribution, hotels and restaurants",4822
E12000004,East Midlands,5,Other household types,1,"Asian, Asian British or Asian Welsh",5,"H, J Transport and communication",2349
E12000004,East Midlands,5,Other household types,1,"Asian, Asian British or Asian Welsh",6,"K, L, M, N Financial, real estate, professional and administrative activities",2017
E12000004,East Midlands,5,Other household types,1,"Asian, Asian British or Asian Welsh",7,"O, P, Q Public administration, education and health",3577
E12000004,East Midlands,5,Other household types,1,"Asian, Asian British or Asian Welsh",8,"R, S, T, U Other",301
E12000004,East Midlands,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",1,"A, B, D, E Agriculture, energy and water",43
E12000004,East Midlands,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",2,C Manufacturing,278
E12000004,East Midlands,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",3,F Construction,157
E12000004,East Midlands,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",4,"G, I Distribution, hotels and restaurants",787
E12000004,East Midlands,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",5,"H, J Transport and communication",544
E12000004,East Midlands,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",6,"K, L, M, N Financial, real estate, professional and administrative activities",619
E12000004,East Midlands,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",7,"O, P, Q Public administration, education and health",2010
E12000004,East Midlands,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",8,"R, S, T, U Other",105
E12000004,East Midlands,5,Other household types,3,Mixed or Multiple ethnic groups,1,"A, B, D, E Agriculture, energy and water",38
